,Price,Name,Image_URL,Product_URL,Brand
31,"€ 479,95",VELVET 150 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304372844_front.jpg-EKfKBKJZJFxzTWO6nEL9dqCwgPU/Velvet+150+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Gnu-Velvet+150+2021+Snowboard-628687/,GNU
32,"€ 599,95",WESTMARK CAMBER FRANK APRIL 150 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304367747_front.jpg-6hBig4YQ6fa2t_QZ2nuUEXvmp0o/Westmark+Camber+Frank+April+150+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Arbor-Westmark+Camber+Frank+April+150+2021+Snowboard-627007/,ARBOR
33,"€ 499,95",BOX KNIFE 160W 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304372903_front.jpg-rKbKhQ0tnoyfCSGqrLrEzlK4cJI/Box+Knife+160W+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Lib+Tech-Box+Knife+160W+2021+Snowboard-628734/,LIB TECH
34,"€ 479,95",COLD BREW 153 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304372946_front.jpg-Gubm6tpwFijMwmJXlGub4ExpKso/Cold+Brew+153+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Lib+Tech-Cold+Brew+153+2021+Snowboard-628769/,LIB TECH
35,"€ 69,95",SPELL HELM,https://images.blue-tomato.com/is/image/bluetomato/303659863_front.jpg-DWCd5vhFL3U94bOOUFYlnCKkVR0/Spell+Helm.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Salomon-Spell+Helm-540836/,SALOMON
36,"€ 499,95",HEL YES. 155 SNOWBOARD 2021,https://images.blue-tomato.com/is/image/bluetomato/304375404_front.jpg-hqyL7Z4RabEwn3NoIPWGUOCa4jk/Hel+Yes+155+Snowboard+2021.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/YES-Hel+Yes+155+Snowboard+2021-629395/,YES
37,"€ 249,95",PLAY 156 SNOWBOARD 2021,https://images.blue-tomato.com/is/image/bluetomato/304375523_front.jpg-lNnK0IhbIcVf7NtzJw-Lv-hvYVc/Play+156+Snowboard+2021.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Nidecker-Play+156+Snowboard+2021-629414/,NIDECKER
38,"€ 114,95",FOUR TREES GOGGLE,https://images.blue-tomato.com/is/image/bluetomato/304239912_front.jpg-foKDrdX4o0p9c8slmFn8CDEgxPI/Four+Trees+Goggle.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/TSG-Four+Trees+Goggle-612631/,TSG
39,"€ 599,95",STALE MOD 153 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304366043_front.jpg-TQj6Y-pd6sAAxwPEkMyfiJvxZhU/Stale+Mod+153+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Rome-Stale+Mod+153+2021+Snowboard-626463/,ROME
40,"€ 469,95",PUSH UP 152 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304367485_front.jpg-GgqQixtY5V70mytjEpQBUimosPI/Push+Up+152+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Bataleon-Push+Up+152+2021+Snowboard-626908/,BATALEON
41,"€ 469,95",PUSH UP 149 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304367484_front.jpg-gluEFyf6xISE2kq8yaCEgIfNESI/Push+Up+149+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Bataleon-Push+Up+149+2021+Snowboard-626907/,BATALEON
42,"€ 469,95",PUSH UP 146 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304367483_front.jpg-L6n_yGlPpnJj5N9kGlSh1P3oGnw/Push+Up+146+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Bataleon-Push+Up+146+2021+Snowboard-626906/,BATALEON
43,"€ 469,95",PUSH UP 143 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304367482_front.jpg-CB8jNPY1NUs5zgVRipcgweHXtYI/Push+Up+143+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Bataleon-Push+Up+143+2021+Snowboard-626905/,BATALEON
44,"€ 579,95",STRATOS 161W SNOWBOARD 2021,https://images.blue-tomato.com/is/image/bluetomato/304375168_front.jpg-xMziSzpVoMUU6lwKCb0p2o4XarA/Stratos+161W+Snowboard+2021.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Jones+Snowboards-Stratos+161W+Snowboard+2021-629227/,JONES SNOWBOARDS
45,"€ 379,95",MONEY 154W 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304372760_front.jpg-q2NKQUKb3OMW50Z70_ZnK1Sr0RY/Money+154W+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Gnu-Money+154W+2021+Snowboard-628603/,GNU
46,"€ 54,95",SPACE 156CM SNOWBOARD-TASCHE,https://images.blue-tomato.com/is/image/bluetomato/303168780_front.jpg-i6UArj8vhdxOnst5sORaHyesZyg/Space+156cm+Snowboard+Tasche.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Burton-Space+156cm+Snowboard+Tasche-476937/,BURTON
47,"€ 599,95",RASMAN 157 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304372942_front.jpg-orcmSjQJXxiGBvMdpOy9sNaSSsM/Rasman+157+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Lib+Tech-Rasman+157+2021+Snowboard-628765/,LIB TECH
48,"€ 399,95",ALLY 143 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304373071_front.jpg-p683EbciEANV9tYhY-s0Qax5VFI/Ally+143+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Roxy-Ally+143+2021+Snowboard-628894/,ROXY
49,"€ 449,95",NO DRAMA 152 SNOWBOARD 2021,https://images.blue-tomato.com/is/image/bluetomato/304378511_front.jpg-ayQaaKER99onTJxYJP8mNCf_Phc/No+Drama+152+Snowboard+2021.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Salomon-No+Drama+152+Snowboard+2021-630765/,SALOMON
50,"€ 449,95",NO DRAMA 149 SNOWBOARD 2021,https://images.blue-tomato.com/is/image/bluetomato/304378510_front.jpg-kKly4-jImiXvG1NrDddHbtJ9sic/No+Drama+149+Snowboard+2021.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Salomon-No+Drama+149+Snowboard+2021-630764/,SALOMON
51,"€ 449,95",NO DRAMA 146 SNOWBOARD 2021,https://images.blue-tomato.com/is/image/bluetomato/304378509_front.jpg-gyjrW9tjjezRsvD4qtLLCNlKKDs/No+Drama+146+Snowboard+2021.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Salomon-No+Drama+146+Snowboard+2021-630763/,SALOMON
52,"€ 449,95",NO DRAMA 143 SNOWBOARD 2021,https://images.blue-tomato.com/is/image/bluetomato/304378508_front.jpg-WlehrQh5WM9CSZf5AZ6z5GmlG84/No+Drama+143+Snowboard+2021.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Salomon-No+Drama+143+Snowboard+2021-630762/,SALOMON
53,"€ 399,95",ARTIFACT 156 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304366014_front.jpg-I3iuXB9AFqlcqdmVWV1mIeUa81A/Artifact+156+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Rome-Artifact+156+2021+Snowboard-626434/,ROME
54,"€ 399,95",ARTIFACT 155W 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304366013_front.jpg-Yd74-8y4sQrd---VcSm9RGCXQ9k/Artifact+155W+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Rome-Artifact+155W+2021+Snowboard-626433/,ROME
55,"€ 399,95",ARTIFACT 153 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304366012_front.jpg-Smx8YxMMsuqpdSJBIrfY8nwSQs4/Artifact+153+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Rome-Artifact+153+2021+Snowboard-626432/,ROME
56,"€ 399,95",ARTIFACT 152W 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304366011_front.jpg-ut2_486bU8pdzVksK8xntpJLh-U/Artifact+152W+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Rome-Artifact+152W+2021+Snowboard-626431/,ROME
57,"€ 399,95",ARTIFACT 150 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304366010_front.jpg-OiLrNEtXFu24lgCHi4tVeLYEWy8/Artifact+150+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Rome-Artifact+150+2021+Snowboard-626430/,ROME
